county,tract,intptlat,intptlon
57,300,28.037689,-82.438782
57,401,28.051523,-82.461449
57,402,28.038183,-82.459473
57,500,28.0434,-82.473099
57,600,28.029928,-82.468246
57,700,28.024639,-82.444603
57,800,28.027239,-82.435661
57,900,28.027071,-82.407288
57,1000,28.007444,-82.42289
57,1100,28.014019,-82.446114
57,1200,28.015661,-82.458664
57,1300,28.019445,-82.471924
57,1400,28.003754,-82.477203
57,1500,28.002796,-82.4655
57,1600,28.003372,-82.455368
57,1700,28.003796,-82.443985
57,1800,27.990002,-82.413109
57,1900,27.987741,-82.427597
57,2000,27.989117,-82.439362
57,2100,27.988779,-82.44706
57,2200,27.988792,-82.455276
57,2300,27.987434,-82.464439
57,2400,27.989513,-82.477417
57,2500,27.985521,-82.493698
57,2600,27.979786,-82.524704
57,2700,27.974375,-82.489967
57,2800,27.974203,-82.47271
57,2900,27.974226,-82.463547
57,3000,27.972803,-82.454185
57,3100,27.977354,-82.443657
57,3200,27.969631,-82.44709
57,3300,27.969591,-82.438858
57,3400,27.977831,-82.426407
57,3500,27.968792,-82.426857
57,3600,27.977119,-82.403748
57,3700,27.957254,-82.389488
57,3800,27.959879,-82.424675
57,3900,27.959917,-82.443604
57,4000,27.957367,-82.453323
57,4100,27.962463,-82.456314
57,4200,27.962797,-82.465515
57,4300,27.960501,-82.472237
57,4400,27.961409,-82.480789
57,4500,27.961483,-82.493172
57,4600,27.961672,-82.546356
57,4700,27.947424,-82.51857
57,4800,27.95031,-82.494835
57,4900,27.94659,-82.480515
57,5000,27.949011,-82.469444
57,5101,27.948492,-82.456833
57,5102,27.932711,-82.448532
57,5300,27.935341,-82.43499
57,5400,27.913874,-82.45507
57,5500,27.940147,-82.467903
57,5700,27.940905,-82.495796
57,5800,27.93371,-82.511963
57,5900,27.939838,-82.55323
57,6000,27.929674,-82.497993
57,6100,27.926716,-82.480247
57,6200,27.916857,-82.500313
57,6300,27.915657,-82.511963
57,6400,27.916697,-82.532425
57,6500,27.892687,-82.538254
57,6600,27.902681,-82.509521
57,6700,27.904631,-82.489449
57,6801,27.886023,-82.500435
57,6802,27.888594,-82.480835
57,6900,27.878616,-82.482422
57,7000,27.879576,-82.513443
57,7100,27.872183,-82.531258
57,7200,27.84796,-82.544418
57,7300,27.841658,-82.493271
57,10103,28.125282,-82.183525
57,10105,28.053061,-82.219032
57,10106,28.052925,-82.158249
57,10107,28.057463,-82.112587
57,10108,28.112431,-82.089905
57,10203,28.048685,-82.337135
57,10204,28.037743,-82.369347
57,10205,28.159723,-82.34465
57,10206,28.151642,-82.298622
57,10207,28.119373,-82.321251
57,10208,28.10187,-82.283234
57,10303,28.061382,-82.30056
57,10304,28.035801,-82.271111
57,10305,28.023151,-82.331703
57,10401,28.027773,-82.370979
57,10402,28.004429,-82.364685
57,10500,28.012308,-82.399849
57,10600,28.024174,-82.385048
57,10701,28.0487,-82.382027
57,10702,28.039124,-82.385628
57,10803,28.075039,-82.415871
57,10804,28.063032,-82.37532
57,10805,28.061045,-82.449905
57,10806,28.061203,-82.433098
57,10807,28.075169,-82.444969
57,10808,28.072868,-82.428711
57,10900,28.066755,-82.407585
57,11003,28.099371,-82.441177
57,11005,28.15346,-82.45166
57,11006,28.146069,-82.428406
57,11007,28.120935,-82.449791
57,11008,28.123804,-82.401596
57,11009,28.151527,-82.372063
57,11010,28.091917,-82.419708
57,11011,28.08585,-82.38092
57,11103,28.154705,-82.476463
57,11104,28.129076,-82.483528
57,11105,28.115482,-82.491173
57,11106,28.109251,-82.497856
57,11107,28.09449,-82.489616
57,11108,28.094564,-82.466774
57,11203,28.081724,-82.484184
57,11204,28.07865,-82.466187
57,11205,28.063318,-82.475288
57,11206,28.061811,-82.460915
57,11301,28.077127,-82.498817
57,11302,28.051172,-82.49337
57,11406,28.076504,-82.535942
57,11407,28.0741,-82.511864
57,11408,28.059563,-82.521568
57,11409,28.054937,-82.510941
57,11410,28.092777,-82.566422
57,11411,28.085875,-82.545128
57,11412,28.059231,-82.575821
57,11413,28.066998,-82.557953
57,11414,28.052696,-82.556938
57,11415,28.049831,-82.540916
57,11416,28.043991,-82.523972
57,11504,28.152075,-82.607994
57,11505,28.116274,-82.622139
57,11506,28.070976,-82.61129
57,11507,28.054276,-82.603294
57,11508,28.045168,-82.621529
57,11509,28.147293,-82.56588
57,11510,28.165014,-82.49836
57,11511,28.142668,-82.526772
57,11512,28.111307,-82.55291
57,11513,28.116474,-82.510323
57,11514,28.102589,-82.529938
57,11515,28.091286,-82.528046
57,11516,28.088301,-82.513969
57,11603,28.018396,-82.551949
57,11605,28.009306,-82.540031
57,11606,28.02025,-82.617798
57,11607,28.035027,-82.602165
57,11608,28.025839,-82.607758
57,11609,28.017031,-82.594139
57,11610,28.032356,-82.575096
57,11611,28.033066,-82.546776
57,11612,28.01792,-82.57235
57,11613,28.002846,-82.572754
57,11703,28.001102,-82.624092
57,11705,27.992382,-82.573784
57,11706,27.993584,-82.558365
57,11707,27.983896,-82.577484
57,11708,27.971004,-82.614685
57,11802,28.00256,-82.515282
57,11803,28.030825,-82.515518
57,11804,28.018064,-82.514908
57,11901,28.029062,-82.495415
57,11902,28.017544,-82.49511
57,11903,28.001923,-82.494781
57,12001,27.987902,-82.386398
57,12002,27.973,-82.386116
57,12103,27.983084,-82.34465
57,12104,27.989746,-82.314865
57,12105,27.991425,-82.292015
57,12106,28.004211,-82.250977
57,12204,27.961237,-82.238014
57,12205,27.957666,-82.33313
57,12206,27.966017,-82.292587
57,12207,27.974825,-82.271698
57,12208,27.961161,-82.261093
57,12301,27.948338,-82.298782
57,12303,27.948698,-82.281738
57,12304,27.943918,-82.267143
57,12401,28.01259,-82.214462
57,12402,27.973604,-82.212662
57,12403,27.95443,-82.18177
57,12501,27.99852,-82.17247
57,12502,27.981655,-82.154991
57,12600,28.001904,-82.133705
57,12701,28.017269,-82.152931
57,12702,28.023909,-82.128494
57,12800,28.028641,-82.115623
57,12900,28.004402,-82.111015
57,13001,28.015781,-82.085304
57,13002,27.977964,-82.095711
57,13003,27.959623,-82.138481
57,13004,27.94849,-82.085007
57,13100,27.9107,-82.107185
57,13203,27.931871,-82.246078
57,13204,27.930632,-82.232666
57,13205,27.919207,-82.231262
57,13206,27.903276,-82.239044
57,13207,27.915056,-82.208054
57,13208,27.889643,-82.211563
57,13305,27.904636,-82.258148
57,13306,27.936235,-82.333527
57,13307,27.930841,-82.305542
57,13308,27.903292,-82.330421
57,13309,27.899036,-82.298683
57,13310,27.909275,-82.309944
57,13311,27.928694,-82.281967
57,13312,27.929874,-82.260925
57,13313,27.914053,-82.283882
57,13314,27.899185,-82.281677
57,13404,27.881002,-82.316109
57,13405,27.858553,-82.28759
57,13406,27.887735,-82.300102
57,13407,27.87767,-82.282181
57,13408,27.878801,-82.254944
57,13409,27.868767,-82.231461
57,13501,27.933174,-82.402885
57,13503,27.942001,-82.371994
57,13504,27.928082,-82.378883
57,13505,27.934814,-82.36026
57,13601,27.901903,-82.429527
57,13602,27.905144,-82.387917
57,13701,27.891684,-82.346466
57,13702,27.868984,-82.363518
57,13801,27.80452,-82.417732
57,13802,27.852974,-82.353607
57,13803,27.844524,-82.366188
57,13804,27.818428,-82.35891
57,13805,27.824297,-82.336441
57,13903,27.762501,-82.119781
57,13906,27.709312,-82.317329
57,13907,27.700241,-82.219849
57,13908,27.834867,-82.313713
57,13909,27.793562,-82.30825
57,13910,27.838545,-82.283203
57,13911,27.828466,-82.165909
57,13912,27.802443,-82.266487
57,14002,27.663475,-82.458725
57,14003,27.660812,-82.392975
57,14004,27.744213,-82.364944
57,14005,27.688772,-82.391731
57,14006,27.695503,-82.358063
57,14104,27.64291,-82.67128
57,14105,27.777538,-82.432877
57,14106,27.778406,-82.394623
57,14107,27.743853,-82.4505
57,14108,27.714514,-82.435181
57,14109,27.700325,-82.421219
59,960100,30.951353,-85.68399
59,960200,30.844061,-85.934082
59,960300,30.86376,-85.771851
59,960400,30.813688,-85.666725
61,50100,27.630827,-80.412109
61,50200,27.652185,-80.424614
61,50301,27.672958,-80.394432
61,50302,27.680004,-80.42865
61,50400,27.636126,-80.382309
61,50501,27.782991,-80.407234
61,50502,27.663513,-80.358368
61,50503,27.573368,-80.326698
61,50601,27.612968,-80.375519
61,50602,27.615925,-80.400627
61,50603,27.597595,-80.397224
61,50604,27.594265,-80.368248
61,50605,27.567162,-80.363953
61,50606,27.571531,-80.393509
61,50701,27.639385,-80.467033
61,50702,27.620708,-80.432747
61,50703,27.585436,-80.435211
61,50801,27.81447,-80.486969
61,50802,27.763092,-80.486389
61,50803,27.777559,-80.456078
61,50804,27.715446,-80.4543
61,50901,27.683619,-80.707642
61,50902,27.598673,-80.48201
63,980100,30.960762,-85.153831
63,980200,30.911613,-85.35601
63,980300,30.909634,-85.50013
63,980400,30.80648,-85.385994
63,980500,30.805771,-85.263756
63,980600,30.728439,-85.247635
63,980700,30.80158,-85.159454
63,980800,30.867914,-85.086639
63,980900,30.698605,-84.947441
63,981000,30.704367,-85.089615
63,981100,30.638483,-85.312637
65,980100,30.571526,-83.830856
65,980200,30.316557,-83.956207
67,960100,30.180155,-83.295547
67,960200,29.951288,-83.16198
69,30101,28.944542,-81.660919
69,30102,29.11483,-81.560654
69,30103,28.916491,-81.490105
69,30201,28.873938,-81.708504
69,30203,28.854963,-81.631981
69,30204,28.843369,-81.679161
69,30205,28.838854,-81.698402
69,30302,28.849518,-81.819069
69,30303,28.843307,-81.773766
69,30304,28.908432,-81.79084
69,30402,28.87071,-81.892525
69,30403,28.920385,-81.872124
69,30404,28.921316,-81.932953
69,30501,28.828407,-81.923279
69,30502,28.793764,-81.91629
69,30601,28.831045,-81.877548
69,30602,28.812132,-81.875847
69,30701,28.798067,-81.875244
69,30702,28.807251,-81.824791
69,30801,28.810802,-81.717392
69,30802,28.786306,-81.764938
69,30902,28.820127,-81.508804
69,30911,28.80644,-81.643211
69,30912,28.804153,-81.67363
69,31000,28.730972,-81.699272
69,31100,28.711884,-81.855171
69,31201,28.613445,-81.86393
69,31202,28.449333,-81.888779
69,31301,28.631058,-81.706596
69,31303,28.436653,-81.737579
69,31304,28.570332,-81.728973
69,31305,28.545139,-81.753517
71,100,26.646347,-81.870834
71,200,26.649273,-81.861969
71,301,26.669188,-81.835251
71,302,26.66267,-81.829491
71,401,26.683977,-81.806549
71,402,26.678652,-81.791466
71,502,26.643591,-81.843132
71,503,26.654644,-81.830421
71,504,26.65089,-81.810646
71,600,26.632959,-81.841202
71,700,26.633057,-81.865356
71,800,26.630751,-81.892822
71,900,26.606409,-81.892418
71,1000,26.61071,-81.876587
71,1100,26.611748,-81.862839
71,1201,26.619011,-81.831955
71,1202,26.57378,-81.838364
71,1300,26.580196,-81.863182
71,1400,26.585804,-81.883568
71,1501,26.565275,-81.889534
71,1502,26.56764,-81.878189
71,1601,26.554192,-81.86261
71,1602,26.538454,-81.861992
71,1701,26.553864,-81.901115
71,1703,26.537745,-81.879944
71,1704,26.532108,-81.909691
71,1705,26.537529,-81.893745
71,1801,26.566555,-81.908409
71,1802,26.548615,-81.923477
71,1903,26.525801,-81.95298
71,1904,26.50853,-81.989754
71,1905,26.504442,-81.953896
71,1906,26.512228,-81.9254
71,1907,26.464689,-81.894386
71,1908,26.472759,-81.926193
71,1909,26.486019,-81.97612
71,10101,26.7187,-82.075569
71,10102,26.746481,-81.992401
71,10103,26.659678,-82.014732
71,10201,26.679575,-81.975708
71,10202,26.706249,-81.934464
71,10302,26.665503,-81.925339
71,10303,26.620506,-81.949478
71,10304,26.62561,-81.925613
71,10305,26.639059,-81.913368
71,10306,26.643389,-81.969879
71,10307,26.648775,-81.950333
71,10401,26.603176,-82.029915
71,10404,26.615643,-81.980278
71,10405,26.613466,-81.966278
71,10406,26.532896,-82.035828
71,10407,26.555864,-81.999245
71,10408,26.572922,-81.98246
71,10501,26.594484,-81.95887
71,10502,26.574465,-81.962372
71,10601,26.592039,-81.951332
71,10602,26.568172,-81.952492
71,10700,26.588793,-81.927986
71,10801,26.543194,-81.981644
71,10802,26.559191,-81.949928
71,10803,26.544584,-81.954552
71,20101,26.748491,-81.907684
71,20102,26.716221,-81.88681
71,20200,26.748058,-81.844246
71,20300,26.709902,-81.86689
71,20400,26.698282,-81.832878
71,20501,26.690403,-81.879852
71,20502,26.674381,-81.865112
71,20600,26.663904,-81.884674
71,20700,26.653826,-81.905182
71,20800,26.690292,-81.901161
71,30100,26.75453,-81.744331
71,30200,26.704266,-81.73497
71,30300,26.742298,-81.636047
71,40101,26.648003,-81.758286
71,40102,26.635511,-81.698692
71,40103,26.607111,-81.734558
71,40105,26.514238,-81.696793
71,40106,26.571037,-81.810555
71,40107,26.516602,-81.81414
71,40201,26.675909,-81.693977
71,40202,26.668562,-81.639015
71,40203,26.626554,-81.632805
71,40204,26.649776,-81.582657
71,40301,26.604494,-81.69606
71,40302,26.582634,-81.692772
71,40303,26.587597,-81.668724
71,40304,26.595871,-81.65873
71,40305,26.608503,-81.637703
71,40306,26.567373,-81.627014
71,40307,26.58144,-81.585487
71,40308,26.543224,-81.583839
71,50101,26.491753,-81.870071
71,50102,26.451765,-81.849472
71,50201,26.481012,-81.817154
71,50202,26.458628,-81.807785
71,50203,26.439703,-81.79892
71,50304,26.417351,-81.840179
71,50305,26.353033,-81.824051
71,50306,26.426886,-81.793854
71,50307,26.404154,-81.791847
71,50308,26.374695,-81.79084
71,50309,26.398865,-81.704689
71,50310,26.326546,-81.702805
71,50400,26.350136,-81.777664
71,50500,26.328747,-81.764107
71,50600,26.327765,-81.804184
71,60101,26.461512,-81.948395
71,60102,26.455959,-81.960403
71,60200,26.404596,-81.899597
71,60300,26.359756,-81.860023
71,70100,26.683414,-82.165298
71,70200,26.542452,-82.101974
71,80100,26.593956,-82.224022
71,80201,26.44379,-82.117294
71,80202,26.437845,-82.040817
71,90100,26.73077,-82.263222
73,200,30.446274,-84.273705
73,301,30.425209,-84.272278
73,302,30.41884,-84.256721
73,303,30.418003,-84.239449
73,400,30.428362,-84.284668
73,500,30.43778,-84.291611
73,600,30.450315,-84.291939
73,700,30.457087,-84.283722
73,800,30.461868,-84.269203
73,901,30.458046,-84.247765
73,902,30.436424,-84.245529
73,1001,30.415588,-84.273346
73,1002,30.408918,-84.273727
73,1101,30.417667,-84.291672
73,1102,30.403976,-84.293808
73,1200,30.429197,-84.297249
73,1300,30.444162,-84.300392
73,1400,30.456758,-84.303978
73,1500,30.470936,-84.2976
73,1601,30.4792,-84.28714
73,1602,30.497816,-84.292465
73,1700,30.484629,-84.259338
73,1801,30.38929,-84.297211
73,1802,30.383234,-84.257774
73,1900,30.423895,-84.328026
73,2001,30.439144,-84.310173
73,2002,30.44314,-84.336334
73,2101,30.467554,-84.329704
73,2102,30.456863,-84.328255
73,2201,30.475288,-84.349159
73,2203,30.494005,-84.350845
73,2204,30.506821,-84.32885
73,2302,30.583454,-84.314491
73,2303,30.501711,-84.381805
73,2304,30.471724,-84.382019
73,2403,30.493898,-84.228455
73,2405,30.627062,-84.191872
73,2407,30.543386,-84.254234
73,2408,30.546204,-84.19651
73,2409,30.522942,-84.218788
73,2410,30.506117,-84.223373
73,2502,30.549175,-84.077934
73,2504,30.430407,-84.180695
73,2505,30.464376,-84.210159
73,2506,30.467443,-84.164726
73,2601,30.398638,-84.149498
73,2602,30.323814,-84.193878
73,2700,30.367519,-84.495911
75,970100,29.461988,-82.600166
75,970200,29.444231,-82.805336
75,970300,29.424072,-82.933708
75,970400,29.179365,-82.87413
75,970500,29.301186,-82.495438
75,970600,29.369816,-82.436981
75,970700,29.051876,-82.69162
77,950100,30.192039,-84.808578
77,950200,30.289658,-84.98822
79,990100,30.585646,-83.384865
79,990200,30.454689,-83.578827
79,990301,30.500139,-83.388626
79,990302,30.443432,-83.432274
79,990400,30.357937,-83.35817
81,101,27.498245,-82.572662
81,103,27.484478,-82.569061
81,104,27.470959,-82.561279
81,200,27.454876,-82.559456
81,301,27.45554,-82.585289
81,302,27.439352,-82.585869
81,304,27.4468,-82.567657
81,305,27.437851,-82.550056
81,306,27.434549,-82.56636
81,403,27.481256,-82.643753
81,405,27.488564,-82.614189
81,406,27.471811,-82.611465
81,407,27.487551,-82.628395
81,408,27.4709,-82.628914
81,501,27.490191,-82.595734
81,503,27.478363,-82.598625
81,504,27.468988,-82.594109
81,601,27.489866,-82.581802
81,602,27.473202,-82.5821
81,702,27.488245,-82.524673
81,703,27.494572,-82.552299
81,803,27.456476,-82.530418
81,804,27.460371,-82.503807
81,805,27.421667,-82.527077
81,807,27.429634,-82.492676
81,808,27.413582,-82.498825
81,809,27.396944,-82.499855
81,810,27.401693,-82.468513
81,901,27.416109,-82.572334
81,902,27.396908,-82.554451
81,1000,27.4205,-82.586746
81,1101,27.468187,-82.670197
81,1103,27.453012,-82.619537
81,1104,27.426361,-82.62114
81,1202,27.502554,-82.602333
81,1203,27.510664,-82.629662
81,1204,27.515402,-82.665421
81,1300,27.514624,-82.587257
81,1401,27.539049,-82.57666
81,1402,27.534073,-82.626297
81,1501,27.544846,-82.546715
81,1502,27.522188,-82.55616
81,1600,27.588121,-82.591522
81,1701,27.466343,-82.699234
81,1703,27.436392,-82.688629
81,1704,27.397755,-82.647827
81,1800,27.537539,-82.740913
81,1904,27.534441,-82.520493
81,1905,27.564537,-82.251282
81,1906,27.549591,-82.453499
81,1907,27.553568,-82.505211
81,1908,27.551928,-82.48838
81,2003,27.504173,-82.503876
81,2004,27.47481,-82.485016
81,2005,27.430756,-82.470642
81,2006,27.500826,-82.413208
81,2007,27.457695,-82.357262
81,2008,27.424147,-82.438873
81,2009,27.402575,-82.378616
81,2010,27.340977,-82.158287
83,100,29.377274,-82.330292
83,200,29.404404,-82.194901
83,301,29.323454,-82.14048
83,302,29.279934,-82.123001
83,400,29.393522,-82.001274
83,500,29.374901,-81.803146
83,601,29.218868,-81.794373
83,602,29.157274,-81.878395
83,603,29.056849,-81.748047
83,701,29.028494,-81.88681
83,702,28.992327,-81.924873
83,800,29.011879,-82.007843
83,901,29.053703,-82.141273
83,902,28.993019,-82.078568
83,1001,29.051966,-82.234543
83,1002,28.988493,-82.232964
83,1101,29.08453,-82.051712
83,1102,29.040039,-82.050468
83,1203,29.118599,-81.994957
83,1204,29.113388,-82.031982
83,1301,29.245068,-82.111893
83,1302,29.254112,-82.025597
83,1401,29.212254,-82.127762
83,1402,29.213921,-82.088844
83,1500,29.232157,-82.16803
83,1600,29.179993,-82.177673
83,1700,29.184546,-82.161301
83,1800,29.187851,-82.146568
83,1900,29.181877,-82.1353
83,2001,29.192047,-82.119812
83,2002,29.195742,-82.102524
83,2100,29.178318,-82.101929
83,2201,29.19805,-82.065224
83,2202,29.184517,-82.076874
83,2203,29.162909,-82.067375
83,2301,29.161898,-82.114059
83,2302,29.134897,-82.091644
83,2401,29.142855,-82.154144
83,2402,29.113258,-82.130928
83,2501,29.22106,-82.206909
83,2502,29.151739,-82.224037
83,2601,29.157846,-82.390602
83,2602,29.198055,-82.307312
83,2603,29.099617,-82.310547
83,2701,29.153749,-82.488335
83,2702,29.067476,-82.411133
85,100,27.184053,-80.161293
85,200,27.254368,-80.247002
85,300,27.232515,-80.273643
85,400,27.233343,-80.249992
85,500,27.211384,-80.208511
85,601,27.190147,-80.292763
85,602,27.1523,-80.276871
85,700,27.183493,-80.258797
85,800,27.200472,-80.242249
85,900,27.176722,-80.210541
85,1000,27.171051,-80.237595
85,1101,27.139832,-80.244011
85,1102,27.068533,-80.18737
85,1200,27.149088,-80.208984
85,1301,27.162104,-80.206528
85,1302,27.152645,-80.185364
85,1403,27.123608,-80.183952
85,1404,27.0686,-80.151375
85,1405,27.093744,-80.152565
85,1406,27.079115,-80.13446
85,1500,27.009974,-80.092438
85,1600,27.011822,-80.169289
85,1700,27.066048,-80.327469
85,1800,27.062305,-80.594536
86,0,25.580959,-80.184753
86,106,25.929052,-80.141808
86,108,25.910315,-80.123901
86,109,25.912775,-80.14415
86,110,25.894579,-80.150749
86,111,25.966311,-80.139267
86,112,25.960131,-80.13311
86,113,25.952028,-80.13765
86,114,25.943087,-80.139427
86,115,25.950794,-80.123543
86,116,25.9328,-80.123444
86,201,25.939062,-80.158432
86,202,25.93944,-80.169594
86,203,25.934151,-80.179405
86,204,25.934746,-80.19796
86,205,25.920359,-80.180832
86,206,25.91774,-80.165627
86,208,25.893974,-80.177361
86,209,25.906189,-80.165268
86,210,25.907696,-80.178291
86,301,25.921654,-80.199013
86,302,25.910986,-80.205185
86,304,25.893852,-80.202446
86,305,25.90793,-80.192924
86,306,25.892767,-80.191589
86,401,25.911121,-80.221367
86,402,25.921108,-80.237312
86,403,25.910425,-80.232307
86,404,25.889143,-80.235474
86,405,25.894817,-80.218193
86,406,25.884193,-80.217331
86,407,25.874004,-80.229385
86,408,25.865467,-80.220978
86,501,25.920166,-80.27137
86,502,25.899063,-80.272949
86,503,25.886417,-80.25489
86,601,25.875776,-80.273903
86,602,25.87594,-80.285217
86,603,25.865549,-80.281952
86,604,25.864595,-80.266342
86,605,25.851229,-80.265816
86,606,25.855095,-80.281509
86,703,25.84936,-80.309776
86,704,25.843462,-80.296768
86,705,25.862427,-80.318748
86,706,25.860929,-80.310692
86,707,25.86055,-80.30233
86,708,25.862171,-80.296669
86,801,25.835176,-80.267776
86,803,25.835554,-80.284851
86,804,25.835859,-80.275818
86,901,25.864012,-80.25325
86,902,25.854074,-80.249702
86,903,25.838335,-80.250404
86,1002,25.85371,-80.220543
86,1003,25.852354,-80.235123
86,1004,25.843269,-80.222717
86,1005,25.859802,-80.213699
86,1006,25.852615,-80.202286
86,1101,25.876467,-80.19268
86,1102,25.874977,-80.201294
86,1103,25.863749,-80.202995
86,1104,25.862066,-80.192146
86,1202,25.868088,-80.174545
86,1203,25.882429,-80.172867
86,1204,25.886744,-80.153847
86,1301,25.849247,-80.172874
86,1302,25.843239,-80.17482
86,1401,25.841862,-80.201553
86,1402,25.847034,-80.191597
86,1501,25.835539,-80.221039
86,1502,25.836189,-80.234222
86,1601,25.827843,-80.271294
86,1602,25.817587,-80.265961
86,1701,25.82242,-80.251907
86,1702,25.818081,-80.244629
86,1703,25.804731,-80.247223
86,1801,25.827797,-80.232826
86,1802,25.818224,-80.228363
86,1803,25.818834,-80.23568
86,1901,25.834112,-80.211395
86,1903,25.82819,-80.220566
86,1904,25.824242,-80.214149
86,2001,25.835896,-80.195877
86,2003,25.828707,-80.201263
86,2004,25.829172,-80.191986
86,2100,25.810814,-80.167282
86,2201,25.819084,-80.19239
86,2202,25.818192,-80.200737
86,2300,25.816788,-80.215134
86,2401,25.807013,-80.23204
86,2402,25.798212,-80.231667
86,2500,25.80831,-80.214615
86,2600,25.807409,-80.199028
86,2701,25.790831,-80.175552
86,2702,25.797894,-80.191544
86,2800,25.799652,-80.199089
86,2900,25.798767,-80.214706
86,3001,25.788395,-80.210518
86,3003,25.791243,-80.230301
86,3004,25.789799,-80.218498
86,3100,25.792456,-80.201317
86,3400,25.783924,-80.200531
86,3601,25.776316,-80.201294
86,3602,25.772367,-80.203491
86,3701,25.774708,-80.191124
86,3702,25.776663,-80.170906
86,3801,25.878248,-80.137238
86,3802,25.884247,-80.125534
86,3901,25.864264,-80.139046
86,3904,25.849035,-80.150192
86,3905,25.857349,-80.137428
86,3906,25.839228,-80.131683
86,3907,25.855133,-80.122749
86,3908,25.833288,-80.120293
86,4000,25.815266,-80.139717
86,4101,25.801851,-80.146698
86,4102,25.77939,-80.151566
86,4201,25.79015,-80.140579
86,4202,25.793077,-80.131363
86,4300,25.784199,-80.136185
86,4401,25.776829,-80.139191
86,4402,25.777252,-80.132683
86,4500,25.763571,-80.13958
86,4601,25.736483,-80.161514
86,4602,25.684389,-80.164085
86,4701,25.828487,-80.295731
86,4702,25.814796,-80.291985
86,4703,25.814493,-80.27726
86,4800,25.7927,-80.28009
86,4901,25.788548,-80.264755
86,4902,25.775215,-80.263725
86,5001,25.789742,-80.247253
86,5002,25.782017,-80.247879
86,5100,25.783865,-80.22892
86,5201,25.776676,-80.218796
86,5202,25.77704,-80.210518
86,5301,25.769569,-80.218605
86,5302,25.769779,-80.21106
86,5401,25.776148,-80.231026
86,5402,25.768995,-80.230804
86,5501,25.775639,-80.247406
86,5502,25.768503,-80.247131
86,5600,25.768044,-80.263474
86,5701,25.773266,-80.296753
86,5703,25.779964,-80.276924
86,5704,25.774734,-80.280014
86,5801,25.767612,-80.280991
86,5802,25.765903,-80.303513
86,5901,25.759684,-80.295761
86,5902,25.758814,-80.31295
86,5903,25.753357,-80.311607
86,5904,25.752131,-80.295517
86,6001,25.742882,-80.298172
86,6002,25.739445,-80.309555
86,6101,25.758856,-80.278755
86,6102,25.745499,-80.278023
86,6200,25.753477,-80.260872
86,6301,25.76132,-80.247055
86,6302,25.753939,-80.246376
86,6401,25.761623,-80.234627
86,6402,25.761848,-80.226471
86,6403,25.761816,-80.218315
86,6500,25.754366,-80.22654
86,6601,25.760431,-80.208488
86,6602,25.765446,-80.199455
86,6701,25.759193,-80.189018
86,6702,25.757336,-80.20121
86,6800,25.74004,-80.223579
86,6900,25.746965,-80.229462
86,7001,25.74666,-80.246284
86,7002,25.738943,-80.249451
86,7100,25.732697,-80.244606
86,7200,25.726801,-80.253624
86,7300,25.715857,-80.250534
86,7400,25.729017,-80.265274
86,7501,25.72706,-80.27951
86,7502,25.717661,-80.278496
86,7503,25.714876,-80.272545
86,7601,25.726234,-80.29026
86,7602,25.719002,-80.300316
86,7603,25.710608,-80.289795
86,7604,25.695688,-80.296059
86,7701,25.740377,-80.327538
86,7702,25.727236,-80.322159
86,7703,25.699915,-80.31913
86,7801,25.681303,-80.278191
86,7802,25.67535,-80.299622
86,7803,25.68202,-80.324821
86,7901,25.707554,-80.269554
86,7902,25.697355,-80.276863
86,8000,25.670643,-80.270836
86,8100,25.653891,-80.309502
86,8201,25.637831,-80.310921
86,8203,25.621702,-80.318909
86,8204,25.607433,-80.333397
86,8303,25.606102,-80.36393
86,8304,25.633291,-80.371223
86,8305,25.637884,-80.351387
86,8306,25.6206,-80.354805
86,8307,25.62137,-80.372383
86,8405,25.67544,-80.350266
86,8407,25.694429,-80.347618
86,8409,25.656643,-80.339622
86,8410,25.676863,-80.383141
86,8411,25.678154,-80.368492
86,8412,25.692038,-80.377197
86,8413,25.698395,-80.361839
86,8414,25.655508,-80.377838
86,8415,25.655226,-80.359482
86,8501,25.724943,-80.342926
86,8502,25.706272,-80.338455
86,8601,25.717045,-80.354942
86,8602,25.709345,-80.368294
86,8700,25.726278,-80.369232
86,8801,25.740171,-80.343712
86,8803,25.740271,-80.376846
86,8804,25.739748,-80.359703
86,8901,25.754208,-80.328186
86,8902,25.753756,-80.344498
86,8904,25.754114,-80.375114
86,8905,25.753078,-80.359596
86,9006,25.764997,-80.33667
86,9007,25.84787,-80.362717
86,9008,25.819365,-80.344498
86,9009,25.825705,-80.378967
86,9010,25.79302,-80.356064
86,9011,25.775269,-80.362495
86,9012,25.777124,-80.344444
86,9013,25.7792,-80.330078
86,9014,25.772516,-80.327797
86,9015,25.77162,-80.345345
86,9016,25.765991,-80.381874
86,9017,25.772524,-80.374413
86,9018,25.765171,-80.375725
86,9019,25.765261,-80.359726
86,9100,25.810522,-80.316391
86,9200,25.878567,-80.294983
86,9304,25.915854,-80.301659
86,9305,25.906004,-80.309319
86,9306,25.890646,-80.316887
86,9307,25.894663,-80.302017
86,9308,25.887943,-80.298698
86,9309,25.881802,-80.318466
86,9310,25.872946,-80.317078
86,9311,25.874868,-80.305397
86,9400,25.932955,-80.254761
86,9501,25.937664,-80.211792
86,9502,25.932539,-80.229774
86,9600,25.948618,-80.199173
86,9701,25.960495,-80.156425
86,9702,25.950434,-80.174805
